shipment_id,order_id,supplier_id,destination_warehouse_id,carrier_id,order_date,promised_delivery_date,actual_delivery_date,transit_days,promised_transit_days,on_time_flag,in_full_flag,weight_kg,quantity_units,freight_cost_usd,damage_reported_flag,delay_reason,shipment_status,transit_delay_days,otif_compliance_flag,freight_cost_per_kg,delivery_month
SHP-2026-01121,ORD-94536,SUP-007,WH-DXB-10,CAR-003,2026-05-10 17:00:00,2026-06-04,2026-06-04,25,25,1,1,3642.28,378,3347.41,0,,Delivered,0,1,0.919,2026-06
SHP-2026-01122,ORD-12898,SUP-030,WH-SYD-09,CAR-004,2026-03-10 15:00:00,2026-03-12,2026-03-11,1,2,1,1,2262.24,498,6063.31,0,,Delivered,-1,1,2.6802,2026-03
SHP-2026-01123,ORD-46187,SUP-036,WH-SYD-09,CAR-008,2026-06-16 06:00:00,2026-06-22,2026-06-20,4,6,1,1,708.07,43,1446.95,0,,Delivered,-2,1,2.0435,2026-06
SHP-2026-01124,ORD-69259,SUP-047,WH-DXB-10,CAR-005,2026-01-08 17:00:00,2026-01-16,2026-01-14,6,8,1,1,3451.43,212,5677.64,0,,Delivered,-2,1,1.645,2026-01
SHP-2026-01125,ORD-10888,SUP-022,WH-FRA-05,CAR-005,2026-03-01 15:00:00,2026-03-11,2026-03-10,9,10,1,1,691.84,358,1285.64,0,,Delivered,-1,1,1.8583,2026-03
SHP-2026-01126,ORD-35509,SUP-046,WH-DXB-10,CAR-001,2026-04-02 15:00:00,2026-04-04,2026-04-04,2,2,1,1,2781.63,383,7216.61,0,,Delivered,0,1,2.5944,2026-04
SHP-2026-01127,ORD-99830,SUP-012,WH-ROT-04,CAR-003,2026-01-08 16:00:00,2026-02-02,2026-02-01,24,25,1,1,446.52,303,449.32,0,,Delivered,-1,1,1.0063,2026-02
SHP-2026-01128,ORD-43031,SUP-025,WH-SIN-07,CAR-007,2026-06-28 13:00:00,2026-07-01,2026-07-01,3,3,1,1,476.59,372,1007.39,0,,Customs Processing,0,1,2.1137,2026-07
SHP-2026-01129,ORD-43786,SUP-017,WH-CHI-02,CAR-003,2026-04-13 09:00:00,2026-05-04,2026-05-02,19,21,1,1,2866.88,394,2441.52,0,,Delivered,-2,1,0.8516,2026-05
SHP-2026-01130,ORD-84459,SUP-036,WH-SEA-01,CAR-001,2026-01-16 16:00:00,2026-01-20,2026-01-21,5,4,0,1,105.97,166,259.12,0,Documentation Error,Delivered,1,0,2.4452,2026-01
SHP-2026-01131,ORD-30273,SUP-005,WH-DXB-10,CAR-006,2026-02-14 09:00:00,2026-02-23,2026-02-23,9,9,1,1,2431.7,59,4350.55,0,,Delivered,0,1,1.7891,2026-02
SHP-2026-01132,ORD-15082,SUP-037,WH-DXB-10,CAR-006,2026-02-15 20:00:00,2026-02-22,2026-02-22,7,7,1,1,2307.61,237,3960.93,0,,Delivered,0,1,1.7165,2026-02
SHP-2026-01133,ORD-30349,SUP-020,WH-SYD-09,CAR-002,2026-03-16 07:00:00,2026-03-20,2026-03-18,2,4,1,1,2357.28,264,8550.36,0,,Delivered,-2,1,3.6272,2026-03
SHP-2026-01134,ORD-57932,SUP-030,WH-DXB-10,CAR-006,2026-06-18 14:00:00,2026-06-28,2026-06-27,9,10,1,1,4250.85,43,7017.8,0,,Delivered,-1,1,1.6509,2026-06
SHP-2026-01135,ORD-87481,SUP-032,WH-DAL-03,CAR-004,2026-02-18 18:00:00,2026-02-23,2026-02-24,6,5,0,1,3658.54,372,11156.87,0,Port Congestion,Delivered,1,0,3.0495,2026-02
SHP-2026-01136,ORD-48398,SUP-043,WH-CHI-02,CAR-002,2026-06-17 11:00:00,2026-06-22,2026-06-20,3,5,1,1,944.15,239,2915.44,0,,Delivered,-2,1,3.0879,2026-06
SHP-2026-01137,ORD-47643,SUP-028,WH-SIN-07,CAR-007,2026-04-07 07:00:00,2026-04-12,2026-04-14,7,5,0,1,2547.58,166,5793.42,0,Carrier Breakdown,Delivered,2,0,2.2741,2026-04
SHP-2026-01138,ORD-56106,SUP-013,WH-SEA-01,CAR-001,2026-01-23 10:00:00,2026-01-26,2026-01-24,1,3,1,1,263.4,165,586.21,0,,Delivered,-2,1,2.2256,2026-01
SHP-2026-01139,ORD-34340,SUP-044,WH-SYD-09,CAR-001,2026-04-22 17:00:00,2026-04-25,2026-04-23,1,3,1,1,3161.36,60,9086.81,0,,Delivered,-2,1,2.8743,2026-04
SHP-2026-01140,ORD-25247,SUP-005,WH-ROT-04,CAR-006,2026-02-22 13:00:00,2026-02-27,2026-02-25,3,5,1,1,119.39,115,210.72,0,,Delivered,-2,1,1.765,2026-02
SHP-2026-01141,ORD-30437,SUP-016,WH-FRA-05,CAR-001,2026-06-18 19:00:00,2026-06-22,2026-06-21,3,4,1,1,3728.25,438,9239.58,0,,Delivered,-1,1,2.4783,2026-06
SHP-2026-01142,ORD-95634,SUP-040,WH-DAL-03,CAR-004,2026-06-21 10:00:00,2026-06-26,2026-06-24,3,5,1,1,3893.66,114,11012.94,0,,Delivered,-2,1,2.8284,2026-06
SHP-2026-01143,ORD-61834,SUP-045,WH-FRA-05,CAR-007,2026-01-03 12:00:00,2026-01-08,2026-01-08,5,5,1,0,3684.42,317,8096.79,1,,Delivered,0,0,2.1976,2026-01
SHP-2026-01144,ORD-52910,SUP-009,WH-SEA-01,CAR-008,2026-06-19 17:00:00,2026-06-24,2026-06-26,7,5,0,1,757.21,44,1593.25,0,Weather Disruption,Delivered,2,0,2.1041,2026-06
SHP-2026-01145,ORD-36493,SUP-044,WH-DAL-03,CAR-005,2026-06-27 12:00:00,2026-07-03,2026-07-02,5,6,1,1,3857.01,399,6604.31,0,,In Transit,-1,1,1.7123,2026-07
SHP-2026-01146,ORD-18834,SUP-013,WH-SYD-09,CAR-008,2026-02-02 14:00:00,2026-02-06,2026-02-06,4,4,1,1,545.76,208,920.21,0,,Delivered,0,1,1.6861,2026-02
SHP-2026-01147,ORD-51670,SUP-040,WH-ROT-04,CAR-007,2026-04-05 13:00:00,2026-04-08,2026-04-08,3,3,1,1,2999.8,106,6621.4,0,,Delivered,0,1,2.2073,2026-04
SHP-2026-01148,ORD-30066,SUP-010,WH-SEA-01,CAR-001,2026-03-29 19:00:00,2026-04-02,2026-04-01,3,4,1,1,2106.06,38,6039.44,0,,Delivered,-1,1,2.8676,2026-04
SHP-2026-01149,ORD-88860,SUP-015,WH-FRA-05,CAR-002,2026-02-17 16:00:00,2026-02-20,2026-02-18,1,3,1,1,2002.98,45,7211.42,0,,Delivered,-2,1,3.6003,2026-02
SHP-2026-01150,ORD-91079,SUP-036,WH-SYD-09,CAR-005,2026-02-11 08:00:00,2026-02-19,2026-02-19,8,8,1,1,545.58,275,877.94,0,,Delivered,0,1,1.6092,2026-02
SHP-2026-01151,ORD-84311,SUP-024,WH-DAL-03,CAR-006,2026-01-10 08:00:00,2026-01-14,2026-01-14,4,4,1,1,1746.4,426,2799.86,0,,Delivered,0,1,1.6032,2026-01
SHP-2026-01152,ORD-41151,SUP-049,WH-CHI-02,CAR-004,2026-06-10 06:00:00,2026-06-12,2026-06-20,10,2,0,1,2919.32,325,7474.41,0,Documentation Error,Delivered,8,0,2.5603,2026-06
SHP-2026-01153,ORD-93505,SUP-023,WH-TYO-08,CAR-005,2026-06-12 13:00:00,2026-06-19,2026-06-19,7,7,1,1,2071.29,124,4218.61,0,,Delivered,0,1,2.0367,2026-06
SHP-2026-01154,ORD-39751,SUP-017,WH-DAL-03,CAR-007,2026-02-11 11:00:00,2026-02-13,2026-02-12,1,2,1,1,690.73,373,1505.62,0,,Delivered,-1,1,2.1798,2026-02
SHP-2026-01155,ORD-57652,SUP-041,WH-SIN-07,CAR-003,2026-04-01 09:00:00,2026-04-25,2026-04-24,23,24,1,1,2099.59,497,1848.35,0,,Delivered,-1,1,0.8803,2026-04
SHP-2026-01156,ORD-96419,SUP-043,WH-LON-06,CAR-006,2026-04-13 08:00:00,2026-04-22,2026-04-22,9,9,1,1,1015.47,109,1458.15,0,,Delivered,0,1,1.4359,2026-04
SHP-2026-01157,ORD-81149,SUP-030,WH-DXB-10,CAR-006,2026-05-21 19:00:00,2026-05-31,2026-05-30,9,10,1,1,2915.8,82,4216.48,0,,Delivered,-1,1,1.4461,2026-05
SHP-2026-01158,ORD-66594,SUP-050,WH-TYO-08,CAR-005,2026-06-09 12:00:00,2026-06-13,2026-06-12,3,4,1,1,2505.03,206,4151.53,0,,Delivered,-1,1,1.6573,2026-06
SHP-2026-01159,ORD-94048,SUP-002,WH-DAL-03,CAR-008,2026-06-27 09:00:00,2026-07-04,2026-07-04,7,7,1,1,1266.27,298,2632.59,0,,Customs Processing,0,1,2.079,2026-07
SHP-2026-01160,ORD-90258,SUP-010,WH-DXB-10,CAR-004,2026-04-16 11:00:00,2026-04-21,2026-04-19,3,5,1,1,630.97,171,1934.79,0,,Delivered,-2,1,3.0664,2026-04
SHP-2026-01161,ORD-36608,SUP-044,WH-SYD-09,CAR-001,2026-01-25 18:00:00,2026-01-27,2026-01-28,3,2,0,1,1525.21,486,3463.92,0,Weather Disruption,Delivered,1,0,2.2711,2026-01
SHP-2026-01162,ORD-83647,SUP-020,WH-DAL-03,CAR-004,2026-01-17 11:00:00,2026-01-21,2026-01-20,3,4,1,1,2164.14,158,6251.79,0,,Delivered,-1,1,2.8888,2026-01
SHP-2026-01163,ORD-46861,SUP-011,WH-DAL-03,CAR-003,2026-04-17 07:00:00,2026-05-13,2026-05-12,25,26,1,1,754.35,250,683.32,0,,Delivered,-1,1,0.9058,2026-05
SHP-2026-01164,ORD-12615,SUP-043,WH-ROT-04,CAR-002,2026-02-07 20:00:00,2026-02-12,2026-02-13,6,5,0,1,3967.03,254,12812.38,0,Customs Hold,Delivered,1,0,3.2297,2026-02
SHP-2026-01165,ORD-54535,SUP-029,WH-DXB-10,CAR-006,2026-05-30 15:00:00,2026-06-04,2026-06-04,5,5,1,1,4367.82,300,7757.13,0,,Delivered,0,1,1.776,2026-06
SHP-2026-01166,ORD-97674,SUP-005,WH-CHI-02,CAR-006,2026-02-15 08:00:00,2026-02-23,2026-02-22,7,8,1,1,4129.6,488,5781.18,0,,Delivered,-1,1,1.3999,2026-02
SHP-2026-01167,ORD-57869,SUP-019,WH-ROT-04,CAR-006,2026-01-22 11:00:00,2026-01-30,2026-01-29,7,8,1,1,121.0,223,211.87,0,,Delivered,-1,1,1.751,2026-01
SHP-2026-01168,ORD-66747,SUP-033,WH-FRA-05,CAR-004,2026-03-13 14:00:00,2026-03-15,2026-03-15,2,2,1,1,281.45,166,711.02,0,,Delivered,0,1,2.5263,2026-03
SHP-2026-01169,ORD-85189,SUP-018,WH-LON-06,CAR-001,2026-06-18 13:00:00,2026-06-20,2026-06-20,2,2,1,0,631.39,329,1846.19,1,,Delivered,0,0,2.924,2026-06
SHP-2026-01170,ORD-77185,SUP-025,WH-SEA-01,CAR-005,2026-02-21 20:00:00,2026-02-28,2026-02-28,7,7,1,1,3144.03,202,5397.98,0,,Delivered,0,1,1.7169,2026-02
SHP-2026-01171,ORD-98055,SUP-046,WH-SIN-07,CAR-007,2026-03-29 08:00:00,2026-04-02,2026-03-31,2,4,1,1,908.42,52,1878.1,0,,Delivered,-2,1,2.0674,2026-03
SHP-2026-01172,ORD-41056,SUP-033,WH-CHI-02,CAR-006,2026-01-30 06:00:00,2026-02-09,2026-02-11,12,10,0,1,381.15,88,578.6,0,Customs Hold,Delivered,2,0,1.518,2026-02
SHP-2026-01173,ORD-92706,SUP-001,WH-CHI-02,CAR-002,2026-01-04 17:00:00,2026-01-08,2026-01-06,2,4,1,1,363.2,456,1210.17,0,,Delivered,-2,1,3.332,2026-01
SHP-2026-01174,ORD-10503,SUP-040,WH-LON-06,CAR-002,2026-02-01 06:00:00,2026-02-04,2026-02-02,1,3,1,1,4173.2,377,12363.46,0,,Delivered,-2,1,2.9626,2026-02
SHP-2026-01175,ORD-74920,SUP-014,WH-SIN-07,CAR-004,2026-01-13 17:00:00,2026-01-15,2026-01-14,1,2,1,1,2405.53,111,6522.15,0,,Delivered,-1,1,2.7113,2026-01
SHP-2026-01176,ORD-35915,SUP-031,WH-DXB-10,CAR-003,2026-03-15 17:00:00,2026-04-12,2026-04-12,28,28,1,1,2019.2,50,1806.04,0,,Delivered,0,1,0.8944,2026-04
SHP-2026-01177,ORD-93269,SUP-035,WH-FRA-05,CAR-003,2026-05-28 09:00:00,2026-06-26,2026-06-28,31,29,0,1,882.36,126,747.32,0,Customs Hold,Delivered,2,0,0.847,2026-06
SHP-2026-01178,ORD-95831,SUP-039,WH-DXB-10,CAR-005,2026-04-16 14:00:00,2026-04-25,2026-04-24,8,9,1,1,1166.73,133,2048.78,0,,Delivered,-1,1,1.756,2026-04
SHP-2026-01179,ORD-68449,SUP-049,WH-FRA-05,CAR-005,2026-02-11 07:00:00,2026-02-15,2026-02-21,10,4,0,1,2808.31,50,5628.68,0,Weather Disruption,Delivered,6,0,2.0043,2026-02
SHP-2026-01180,ORD-51820,SUP-021,WH-SEA-01,CAR-002,2026-05-31 18:00:00,2026-06-04,2026-06-02,2,4,1,1,3067.97,144,8747.6,0,,Delivered,-2,1,2.8513,2026-06
SHP-2026-01181,ORD-32354,SUP-048,WH-TYO-08,CAR-006,2026-05-03 11:00:00,2026-05-10,2026-05-09,6,7,1,1,1444.96,107,2600.34,0,,Delivered,-1,1,1.7996,2026-05
SHP-2026-01182,ORD-60536,SUP-027,WH-SEA-01,CAR-006,2026-04-30 20:00:00,2026-05-07,2026-05-06,6,7,1,1,2113.13,241,3707.68,0,,Delivered,-1,1,1.7546,2026-05
SHP-2026-01183,ORD-87717,SUP-009,WH-SIN-07,CAR-001,2026-03-23 12:00:00,2026-03-26,2026-03-26,3,3,1,1,1983.0,473,5563.89,0,,Delivered,0,1,2.8058,2026-03
SHP-2026-01184,ORD-82001,SUP-007,WH-DAL-03,CAR-004,2026-01-05 12:00:00,2026-01-10,2026-01-16,11,5,0,1,146.48,165,387.58,0,Customs Hold,Delivered,6,0,2.646,2026-01
SHP-2026-01185,ORD-18769,SUP-013,WH-FRA-05,CAR-004,2026-05-05 15:00:00,2026-05-10,2026-05-10,5,5,1,1,2218.67,190,6343.88,0,,Delivered,0,1,2.8593,2026-05
SHP-2026-01186,ORD-92773,SUP-039,WH-LON-06,CAR-008,2026-03-16 08:00:00,2026-03-21,2026-03-20,4,5,1,1,3626.12,16,6875.38,0,,Delivered,-1,1,1.8961,2026-03
SHP-2026-01187,ORD-26794,SUP-041,WH-DAL-03,CAR-006,2026-03-21 16:00:00,2026-03-29,2026-03-29,8,8,1,1,2716.07,184,4314.03,0,,Delivered,0,1,1.5883,2026-03
SHP-2026-01188,ORD-50964,SUP-005,WH-LON-06,CAR-008,2026-01-05 13:00:00,2026-01-11,2026-01-11,6,6,1,1,4253.37,475,8706.63,0,,Delivered,0,1,2.047,2026-01
SHP-2026-01189,ORD-40005,SUP-036,WH-TYO-08,CAR-005,2026-03-29 15:00:00,2026-04-08,2026-04-08,10,10,1,1,4063.26,410,8459.19,0,,Delivered,0,1,2.0819,2026-04
SHP-2026-01190,ORD-52159,SUP-016,WH-DXB-10,CAR-004,2026-05-06 15:00:00,2026-05-11,2026-05-10,4,5,1,1,2323.77,394,5610.87,0,,Delivered,-1,1,2.4146,2026-05
SHP-2026-01191,ORD-28754,SUP-030,WH-CHI-02,CAR-008,2026-06-04 20:00:00,2026-06-13,2026-06-12,8,9,1,1,1783.62,404,3160.96,0,,Delivered,-1,1,1.7722,2026-06
SHP-2026-01192,ORD-73530,SUP-031,WH-LON-06,CAR-001,2026-03-05 09:00:00,2026-03-07,2026-03-06,1,2,1,1,2197.36,149,5081.17,0,,Delivered,-1,1,2.3124,2026-03
SHP-2026-01193,ORD-42535,SUP-042,WH-LON-06,CAR-004,2026-02-18 20:00:00,2026-02-20,2026-02-20,2,2,1,1,3322.95,419,8280.98,0,,Delivered,0,1,2.4921,2026-02
SHP-2026-01194,ORD-58317,SUP-045,WH-SIN-07,CAR-007,2026-01-03 10:00:00,2026-01-07,2026-01-06,3,4,1,1,162.51,400,373.86,0,,Delivered,-1,1,2.3005,2026-01
SHP-2026-01195,ORD-89500,SUP-029,WH-TYO-08,CAR-003,2026-06-10 12:00:00,2026-07-06,2026-07-14,34,26,0,1,529.46,151,441.97,0,Carrier Breakdown,Delivered,8,0,0.8348,2026-07
SHP-2026-01196,ORD-51322,SUP-011,WH-TYO-08,CAR-005,2026-05-31 08:00:00,2026-06-06,2026-06-06,6,6,1,1,283.28,254,494.73,0,,Delivered,0,1,1.7464,2026-06
SHP-2026-01197,ORD-84136,SUP-041,WH-SIN-07,CAR-001,2026-04-22 16:00:00,2026-04-26,2026-04-25,3,4,1,1,2778.22,339,7678.97,0,,Delivered,-1,1,2.764,2026-04
SHP-2026-01198,ORD-40803,SUP-033,WH-DXB-10,CAR-001,2026-01-15 17:00:00,2026-01-18,2026-01-18,3,3,1,1,672.61,93,1533.66,0,,Delivered,0,1,2.2802,2026-01
SHP-2026-01199,ORD-61903,SUP-023,WH-CHI-02,CAR-006,2026-03-28 07:00:00,2026-04-04,2026-04-04,7,7,1,1,2241.43,278,3575.75,0,,Delivered,0,1,1.5953,2026-04
SHP-2026-01200,ORD-16879,SUP-014,WH-DAL-03,CAR-002,2026-04-25 08:00:00,2026-04-27,2026-04-26,1,2,1,1,1061.91,359,3018.54,0,,Delivered,-1,1,2.8426,2026-04
SHP-2026-01201,ORD-93142,SUP-003,WH-ROT-04,CAR-008,2026-01-11 09:00:00,2026-01-21,2026-01-21,10,10,1,1,4297.17,173,7483.13,0,,Delivered,0,1,1.7414,2026-01
SHP-2026-01202,ORD-37372,SUP-033,WH-SIN-07,CAR-001,2026-03-16 13:00:00,2026-03-18,2026-03-17,1,2,1,1,1896.48,112,4276.47,0,,Delivered,-1,1,2.255,2026-03
SHP-2026-01203,ORD-80284,SUP-001,WH-ROT-04,CAR-008,2026-03-31 17:00:00,2026-04-04,2026-04-03,3,4,1,1,2315.71,213,4921.15,0,,Delivered,-1,1,2.1251,2026-04
SHP-2026-01204,ORD-44123,SUP-018,WH-SEA-01,CAR-005,2026-05-23 11:00:00,2026-05-31,2026-05-31,8,8,1,1,3406.06,110,5822.82,0,,Delivered,0,1,1.7095,2026-05
SHP-2026-01205,ORD-15460,SUP-042,WH-SIN-07,CAR-002,2026-03-15 13:00:00,2026-03-17,2026-03-16,1,2,1,1,3039.72,114,10657.61,0,,Delivered,-1,1,3.5061,2026-03
SHP-2026-01206,ORD-17126,SUP-048,WH-SIN-07,CAR-002,2026-02-22 09:00:00,2026-02-26,2026-02-24,2,4,1,1,1003.82,165,3354.5,0,,Delivered,-2,1,3.3417,2026-02
SHP-2026-01207,ORD-70015,SUP-014,WH-ROT-04,CAR-005,2026-05-11 06:00:00,2026-05-17,2026-05-20,9,6,0,1,968.27,208,2006.32,0,Carrier Breakdown,Delivered,3,0,2.0721,2026-05
SHP-2026-01208,ORD-10035,SUP-032,WH-SIN-07,CAR-003,2026-05-03 14:00:00,2026-05-30,2026-05-28,25,27,1,1,3865.25,325,3201.87,0,,Delivered,-2,1,0.8284,2026-05
SHP-2026-01209,ORD-38220,SUP-001,WH-SEA-01,CAR-001,2026-03-12 20:00:00,2026-03-14,2026-03-13,1,2,1,1,3292.93,59,9587.33,0,,Delivered,-1,1,2.9115,2026-03
SHP-2026-01210,ORD-44435,SUP-048,WH-ROT-04,CAR-007,2026-04-06 07:00:00,2026-04-10,2026-04-10,4,4,1,1,1373.74,71,2626.65,0,,Delivered,0,1,1.912,2026-04
SHP-2026-01211,ORD-85992,SUP-008,WH-TYO-08,CAR-004,2026-06-12 17:00:00,2026-06-14,2026-06-13,1,2,1,1,826.89,381,2007.54,0,,Delivered,-1,1,2.4278,2026-06
SHP-2026-01212,ORD-13918,SUP-018,WH-SYD-09,CAR-005,2026-01-06 17:00:00,2026-01-14,2026-01-12,6,8,1,1,3128.52,213,5281.33,0,,Delivered,-2,1,1.6881,2026-01
SHP-2026-01213,ORD-46905,SUP-028,WH-SEA-01,CAR-008,2026-04-30 12:00:00,2026-05-05,2026-05-03,3,5,1,1,4043.47,404,8205.89,0,,Delivered,-2,1,2.0294,2026-05
SHP-2026-01214,ORD-15783,SUP-018,WH-TYO-08,CAR-004,2026-01-07 16:00:00,2026-01-11,2026-01-11,4,4,1,1,1094.94,10,2944.77,0,,Delivered,0,1,2.6894,2026-01
SHP-2026-01215,ORD-71928,SUP-036,WH-DXB-10,CAR-007,2026-06-29 13:00:00,2026-07-02,2026-06-30,1,3,1,1,260.46,316,552.0,0,,Delivered,-2,1,2.1193,2026-06
SHP-2026-01216,ORD-58773,SUP-043,WH-DAL-03,CAR-006,2026-04-06 17:00:00,2026-04-14,2026-04-13,7,8,1,1,3321.62,99,5002.54,0,,Delivered,-1,1,1.5061,2026-04
SHP-2026-01217,ORD-43187,SUP-050,WH-TYO-08,CAR-006,2026-03-16 08:00:00,2026-03-26,2026-03-25,9,10,1,1,3056.91,231,4687.84,0,,Delivered,-1,1,1.5335,2026-03
SHP-2026-01218,ORD-91928,SUP-023,WH-DAL-03,CAR-006,2026-06-15 13:00:00,2026-06-22,2026-06-20,5,7,1,1,781.03,269,1069.42,0,,Delivered,-2,1,1.3692,2026-06
SHP-2026-01219,ORD-24664,SUP-035,WH-DAL-03,CAR-006,2026-06-11 19:00:00,2026-06-20,2026-06-23,12,9,0,1,3719.85,431,5685.26,0,Customs Hold,Delivered,3,0,1.5284,2026-06
SHP-2026-01220,ORD-53895,SUP-034,WH-SYD-09,CAR-001,2026-01-27 15:00:00,2026-01-29,2026-01-28,1,2,1,1,3007.63,126,6995.92,0,,Delivered,-1,1,2.3261,2026-01
SHP-2026-01221,ORD-23949,SUP-021,WH-TYO-08,CAR-002,2026-04-06 14:00:00,2026-04-11,2026-04-10,4,5,1,1,1024.87,218,3194.06,0,,Delivered,-1,1,3.1166,2026-04
SHP-2026-01222,ORD-28920,SUP-010,WH-ROT-04,CAR-008,2026-06-27 20:00:00,2026-07-07,2026-07-07,10,10,1,1,4024.67,419,8866.15,0,,In Transit,0,1,2.203,2026-07
SHP-2026-01223,ORD-25869,SUP-049,WH-FRA-05,CAR-004,2026-04-14 10:00:00,2026-04-17,2026-04-17,3,3,1,1,4284.4,18,10663.81,0,,Delivered,0,1,2.489,2026-04
SHP-2026-01224,ORD-88323,SUP-050,WH-ROT-04,CAR-003,2026-06-24 07:00:00,2026-07-13,2026-07-13,19,19,1,0,1927.53,216,1650.29,1,,Customs Processing,0,0,0.8562,2026-07
SHP-2026-01225,ORD-14131,SUP-024,WH-LON-06,CAR-007,2026-02-23 10:00:00,2026-02-28,2026-02-27,4,5,1,1,2876.73,357,6512.35,0,,Delivered,-1,1,2.2638,2026-02
SHP-2026-01226,ORD-91295,SUP-023,WH-TYO-08,CAR-006,2026-01-08 10:00:00,2026-01-17,2026-01-16,8,9,1,1,3400.48,226,5768.59,0,,Delivered,-1,1,1.6964,2026-01
SHP-2026-01227,ORD-92745,SUP-002,WH-LON-06,CAR-008,2026-04-08 06:00:00,2026-04-15,2026-04-15,7,7,1,1,2163.18,52,4254.48,0,,Delivered,0,1,1.9668,2026-04
SHP-2026-01228,ORD-38384,SUP-025,WH-CHI-02,CAR-008,2026-03-28 09:00:00,2026-04-05,2026-04-05,8,8,1,1,1486.78,370,2931.49,0,,Delivered,0,1,1.9717,2026-04
SHP-2026-01229,ORD-33754,SUP-007,WH-DXB-10,CAR-007,2026-01-03 16:00:00,2026-01-06,2026-01-04,1,3,1,1,3524.72,237,8739.15,0,,Delivered,-2,1,2.4794,2026-01
SHP-2026-01230,ORD-74369,SUP-045,WH-TYO-08,CAR-005,2026-05-25 12:00:00,2026-06-04,2026-06-02,8,10,1,1,3273.27,70,5590.52,0,,Delivered,-2,1,1.7079,2026-06
SHP-2026-01231,ORD-73195,SUP-019,WH-DAL-03,CAR-008,2026-02-11 06:00:00,2026-02-17,2026-02-16,5,6,1,1,538.05,438,942.08,0,,Delivered,-1,1,1.7509,2026-02
SHP-2026-01232,ORD-74664,SUP-001,WH-TYO-08,CAR-004,2026-04-10 18:00:00,2026-04-13,2026-04-13,3,3,1,1,1395.13,453,3507.73,0,,Delivered,0,1,2.5143,2026-04
SHP-2026-01233,ORD-78835,SUP-045,WH-ROT-04,CAR-008,2026-01-30 07:00:00,2026-02-04,2026-02-05,6,5,0,0,2257.85,230,4754.71,1,Port Congestion,Delivered,1,0,2.1059,2026-02
SHP-2026-01234,ORD-97123,SUP-027,WH-LON-06,CAR-002,2026-05-02 06:00:00,2026-05-06,2026-05-04,2,4,1,1,1929.04,144,5498.95,0,,Delivered,-2,1,2.8506,2026-05
SHP-2026-01235,ORD-35757,SUP-026,WH-LON-06,CAR-008,2026-05-10 20:00:00,2026-05-15,2026-05-15,5,5,1,1,588.5,302,1032.76,0,,Delivered,0,1,1.7549,2026-05
SHP-2026-01236,ORD-36535,SUP-036,WH-TYO-08,CAR-006,2026-03-09 13:00:00,2026-03-13,2026-03-11,2,4,1,1,875.52,296,1344.77,0,,Delivered,-2,1,1.536,2026-03
SHP-2026-01237,ORD-79536,SUP-009,WH-DAL-03,CAR-005,2026-06-29 12:00:00,2026-07-03,2026-07-01,2,4,1,1,3556.99,350,5812.82,0,,In Transit,-2,1,1.6342,2026-07
SHP-2026-01238,ORD-60837,SUP-021,WH-FRA-05,CAR-003,2026-03-04 19:00:00,2026-03-29,2026-03-29,25,25,1,1,3004.96,119,2665.28,0,,Delivered,0,1,0.887,2026-03
SHP-2026-01239,ORD-42383,SUP-010,WH-SYD-09,CAR-002,2026-06-20 08:00:00,2026-06-23,2026-06-23,3,3,1,1,2175.71,47,8073.14,0,,Delivered,0,1,3.7106,2026-06
SHP-2026-01240,ORD-58979,SUP-015,WH-SIN-07,CAR-006,2026-03-09 12:00:00,2026-03-13,2026-03-13,4,4,1,1,3924.48,24,6676.66,0,,Delivered,0,1,1.7013,2026-03
SHP-2026-01241,ORD-41632,SUP-039,WH-SIN-07,CAR-008,2026-02-27 17:00:00,2026-03-04,2026-03-02,3,5,1,1,4004.91,396,8104.15,0,,Delivered,-2,1,2.0236,2026-03
SHP-2026-01242,ORD-15236,SUP-032,WH-DXB-10,CAR-005,2026-01-20 12:00:00,2026-01-28,2026-01-30,10,8,0,1,427.55,84,873.53,0,Documentation Error,Delivered,2,0,2.0431,2026-01
SHP-2026-01243,ORD-71592,SUP-026,WH-LON-06,CAR-005,2026-03-13 13:00:00,2026-03-22,2026-03-21,8,9,1,1,1400.56,177,2599.48,0,,Delivered,-1,1,1.856,2026-03
SHP-2026-01244,ORD-54181,SUP-025,WH-SYD-09,CAR-008,2026-06-26 15:00:00,2026-07-05,2026-07-03,7,9,1,1,2743.16,303,5573.72,0,,In Transit,-2,1,2.0319,2026-07
SHP-2026-01245,ORD-52488,SUP-035,WH-TYO-08,CAR-006,2026-05-13 15:00:00,2026-05-22,2026-05-27,14,9,0,1,3942.64,126,6377.2,0,Carrier Breakdown,Delivered,5,0,1.6175,2026-05
SHP-2026-01246,ORD-90354,SUP-023,WH-ROT-04,CAR-004,2026-03-20 09:00:00,2026-03-24,2026-03-23,3,4,1,1,1289.42,352,3618.44,0,,Delivered,-1,1,2.8063,2026-03
SHP-2026-01247,ORD-25363,SUP-013,WH-DAL-03,CAR-005,2026-06-25 16:00:00,2026-07-01,2026-06-29,4,6,1,1,1479.08,307,2949.24,0,,Delivered,-2,1,1.994,2026-06
SHP-2026-01248,ORD-45486,SUP-014,WH-FRA-05,CAR-004,2026-06-03 18:00:00,2026-06-07,2026-06-05,2,4,1,1,3652.62,210,9615.52,0,,Delivered,-2,1,2.6325,2026-06
